Price,Levy,Prod. year,Category,Leather interior,Fuel type,Engine volume,Cylinders,Gear box type,Drive wheels,Color,Airbags,Make model,Mileage (mi)
18817,552,2017,Sedan,No,Petrol,1.0 Turbo,3.0,Automatic,Front,Carnelian red,8,FORD Focus,11234
37633,0,2008,Sedan,Yes,Diesel,3,6.0,Tiptronic,4x4,Black,8,AUDI A8,164663
28608,639,2014,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Black,4,CHEVROLET Malibu,47650
21012,781,2012,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,Black,10,TOYOTA Camry,62758
12544,843,2008,Sedan,No,Hybrid,1.5,4.0,Automatic,Front,Blue,4,TOYOTA Prius,141175
8154,0,2006,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,Black,5,NISSAN Tiida,93206
16894,1273,2009,Jeep,Yes,Diesel,2.7,4.0,Automatic,Front,Silver,4,SSANGYONG REXTON,97832
27284,0,2014,Sedan,Yes,Hybrid,2,4.0,Tiptronic,Front,Black,12,FORD Fusion,85749
7527,0,2000,Sedan,Yes,Petrol,3.2,6.0,Tiptronic,Rear,Black,6,MERCEDES-BENZ CLK 320,157605
21012,891,2016,Sedan,No,Petrol,2,4.0,Tiptronic,Front,Blue,8,HYUNDAI Elantra 2016,12987
25089,0,2013,Jeep,No,Petrol,2.5,4.0,Automatic,Front,Grey,12,FORD Escape,119303
19707,836,2010,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Black,4,SSANGYONG Actyon,117439
1803,1405,2009,Jeep,Yes,Diesel,3,6.0,Automatic,4x4,Green,0,BMW X5,142825
8643,364,2012,Hatchback,Yes,Petrol,1,4.0,Automatic,Front,Blue,4,CHEVROLET Spark,99419
4704,0,1996,Sedan,No,Petrol,1.6,4.0,Manual,Front,Grey,1,OPEL Vectra,6835
8311,781,2018,Sedan,Yes,Petrol,1.4,4.0,Automatic,Front,Red,12,CHEVROLET Cruze,40848
6899,0,2004,Hatchback,No,Petrol,1.6,4.0,Manual,4x4,White,2,VAZ 2121 (Niva),52817
12544,0,2016,Sedan,Yes,Petrol,2.0 Turbo,4.0,Automatic,Rear,Grey,10,CADILLAC CTS,18020
24462,781,2012,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Rear,Red,9,TOYOTA Camry SPORT,59030
8154,0,2004,Sedan,No,Petrol,1.6,4.0,Automatic,Front,Golden,8,OPEL Astra,127381
16308,0,2010,Hatchback,Yes,Petrol,1.8,4.0,Automatic,Front,Grey,8,TOYOTA Prius,161059
18688,1141,2009,Jeep,Yes,Petrol,2.4,4.0,Automatic,Front,Red,4,JEEP Compass,104086
7527,0,2001,Sedan,Yes,Petrol,3.2 Turbo,6.0,Tiptronic,Rear,Black,8,MERCEDES-BENZ C 32 AMG,153479
2600,1529,1995,Sedan,No,CNG,1.8,4.0,Manual,Front,Green,4,OPEL Vectra,621370999
33575,880,2018,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Blue,4,HYUNDAI Elantra,40845
94083,0,2020,Jeep,Yes,Diesel,3.0 Turbo,6.0,Automatic,4x4,Black,12,MITSUBISHI Pajero,0
17562,1017,2017,Jeep,Yes,Petrol,2,4.0,Automatic,Front,White,0,MERCEDES-BENZ GLA 250,68107
35752,0,2011,Sedan,Yes,Diesel,3.0 Turbo,6.0,Tiptronic,Rear,Silver,12,MERCEDES-BENZ E 350,103769
12544,0,2002,Jeep,No,Petrol,2,4.0,Manual,4x4,Golden,6,NISSAN X-Trail,98177
10722,271,2014,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,Silver,4,HONDA FIT,50901
6115,760,2010,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Silver,4,CHEVROLET Cruze,39285
26030,1018,2011,Sedan,Yes,Diesel,3.0 Turbo,6.0,Tiptronic,Rear,White,10,MERCEDES-BENZ E 350,99419
12544,765,2015,Sedan,Yes,LPG,2,4.0,Automatic,Front,Orange,4,HYUNDAI Sonata,228530
11604,639,2014,Sedan,Yes,LPG,2,4.0,Automatic,Front,Silver,4,HYUNDAI Sonata,219089
57961,891,2016,Jeep,Yes,Diesel,2,4.0,Automatic,Front,White,4,HYUNDAI Santa FE,46938
12231,0,2004,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,Rear,Silver,10,MERCEDES-BENZ C 230,137323
65858,517,2014,Jeep,Yes,Hybrid,3.5,6.0,Tiptronic,4x4,White,12,LEXUS RX 450,41368
22621,707,2011,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,HYUNDAI Tucson,102807
19444,0,2010,Sedan,Yes,Hybrid,2.4,4.0,Tiptronic,Front,White,12,TOYOTA Camry,98177
4800,0,2001,Universal,No,Petrol,2.0 Turbo,4.0,Automatic,4x4,Silver,4,SUBARU Forester,69041
23110,503,2012,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,White,4,TOYOTA Aqua,75062
10036,639,2014,Sedan,Yes,LPG,2,4.0,Automatic,Front,Silver,4,HYUNDAI Sonata,250082
7213,0,2005,Hatchback,No,Petrol,1.7,4.0,Tiptronic,Front,Golden,6,MERCEDES-BENZ A 170,112220
6899,915,2014,Jeep,Yes,Petrol,3,6.0,Automatic,4x4,White,12,BMW X6,139770
37498,694,2014,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,Grey,4,HYUNDAI Santa FE,98158
7840,0,2005,Hatchback,No,Petrol,1.3,4.0,Variator,Front,Silver,4,HONDA FIT,78293
23000,690,2016,Sedan,No,Petrol,1.5 Turbo,4.0,Tiptronic,Front,Blue,0,CHEVROLET Malibu,64623
12231,0,2006,Sedan,No,Petrol,1.6,4.0,Manual,Front,Grey,8,TOYOTA Corolla,109983
2600,0,2002,Sedan,No,Petrol,1.5,4.0,Automatic,Front,Silver,6,HONDA Civic,127759
35309,640,2013,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Black,4,SSANGYONG REXTON,60295
33575,1091,2016,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,White,4,HYUNDAI H1,115575
14113,0,2012,Coupe,Yes,Petrol,1.4,4.0,Tiptronic,Front,Red,10,FIAT 500 Sport,55302
1490,831,2011,Jeep,Yes,Petrol,2.4,4.0,Automatic,Front,Black,11,JEEP Compass,161419
18189,0,2009,Jeep,Yes,Diesel,2.2 Turbo,4.0,Automatic,4x4,Black,4,HYUNDAI Santa FE,180198
10663,0,2010,Sedan,No,Diesel,1.9 Turbo,4.0,Manual,4x4,Grey,8,SKODA Fabia,167770
19444,0,2015,Sedan,No,Petrol,1.8,4.0,Automatic,Front,Blue,8,HYUNDAI Elantra,78541
9722,574,2010,Hatchback,No,Hybrid,1.3,4.0,Variator,Front,Blue,9,HONDA Insight,113711
32973,919,2012,Jeep,Yes,Diesel,3,4.0,Automatic,Front,Silver,4,JEEP Grand Cherokee,141863
22580,891,2016,Sedan,No,Petrol,2,4.0,Tiptronic,Front,Black,8,HYUNDAI Elantra,38525
15681,0,2012,Sedan,No,Petrol,2.4,4.0,Tiptronic,Front,Black,10,HYUNDAI Sonata,112344
7213,0,2002,Hatchback,No,Petrol,1,4.0,Automatic,Front,Silver,2,TOYOTA Vitz,85749
39201,0,2010,Sedan,Yes,Diesel,2.2 Turbo,4.0,Tiptronic,Rear,Black,12,MERCEDES-BENZ E 220,621
2666,1399,2010,Sedan,Yes,Petrol,3.5,6.0,Automatic,Front,White,12,HONDA Accord,150239
14500,333,2014,Hatchback,No,Hybrid,2,4.0,Variator,Front,Silver,12,FORD C-MAX,73570
11604,488,2016,Sedan,Yes,Petrol,1,4.0,Automatic,Front,White,4,CHEVROLET Spark,17960
28909,891,2016,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Black,4,CHEVROLET Malibu,67500
24628,862,2011,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,29624
12600,0,2004,Minivan,Yes,LPG,2.4,4.0,Tiptronic,Front,White,10,HONDA Elysion,118060
4861,1288,2007,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,CHEVROLET Captiva,33625
30734,1053,2014,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,Black,12,MERCEDES-BENZ E 350,124385
15132,707,2011,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Grey,4,HYUNDAI Sonata,96391
20071,0,2012,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,Front,White,12,HYUNDAI Elantra,36040
15367,0,2012,Hatchback,No,Petrol,1.8,4.0,Automatic,Front,Black,0,TOYOTA Aqua,61516
21953,765,2015,Jeep,Yes,Diesel,2,4.0,Automatic,Front,White,4,HYUNDAI Tucson,32139
20385,0,2006,Jeep,No,CNG,4,6.0,Automatic,4x4,Beige,6,NISSAN Pathfinder,109361
16935,0,2007,Universal,No,Petrol,2,4.0,Automatic,4x4,Silver,4,HONDA Crossroad,75186
20385,584,2014,Sedan,Yes,Petrol,1.8 Turbo,4.0,Tiptronic,Front,White,8,VOLKSWAGEN Jetta,88483
11133,0,2000,Sedan,Yes,Diesel,3.2 Turbo,6.0,Tiptronic,Rear,Silver,6,MERCEDES-BENZ 320,239228
21856,0,2014,Hatchback,Yes,Petrol,1.6 Turbo,4.0,Manual,Front,White,10,HYUNDAI Veloster TURBO,31690
14583,779,2013,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Blue,12,TOYOTA Camry,81648
1882,831,2011,Sedan,Yes,Hybrid,2.4,4.0,Automatic,Front,Silver,12,LEXUS HS 250h,0
52263,891,2016,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Black,4,HYUNDAI Santa FE,67124
14426,530,2013,Jeep,Yes,Petrol,1.6,4.0,Automatic,4x4,Red,0,NISSAN Juke,68681
10976,0,2008,Sedan,Yes,Petrol,2.0 Turbo,4.0,Tiptronic,4x4,Grey,8,AUDI A4 S4,138082
9408,0,2005,Sedan,No,Petrol,1.3,4.0,Variator,Front,Silver,4,HONDA FIT,105633
2509,1399,2010,Jeep,Yes,Hybrid,3.5,6.0,Automatic,4x4,Grey,12,LEXUS RX 450,195900
2195,1586,2010,Coupe,Yes,Petrol,4,6.0,Automatic,Rear,Red,12,FORD Mustang,86971
40092,831,2017,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,Blue,4,SSANGYONG Actyon,43550
18817,0,2002,Jeep,No,Petrol,3,6.0,Manual,4x4,Black,4,MITSUBISHI Pajero,103769
40142,1811,2010,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Grey,0,LEXUS GX 470,221982
43905,917,2013,Sedan,Yes,Petrol,3.0 Turbo,6.0,Tiptronic,Rear,White,10,BMW 535,73322
24148,0,2014,Hatchback,Yes,Petrol,1.5,4.0,Tiptronic,Front,Black,8,TOYOTA Aqua სასწრაფოდ,32311
1019,333,2014,Sedan,Yes,Hybrid,2,4.0,Automatic,Front,Silver,0,FORD Fusion,0
15897,697,2015,Sedan,No,Petrol,1.8 Turbo,4.0,Tiptronic,Front,Silver,12,VOLKSWAGEN Jetta SE,31690
2822,562,2015,Jeep,Yes,Petrol,1.4,4.0,Automatic,Front,Black,12,BUICK Century,66709
5331,1095,2008,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,CHEVROLET Captiva,28445
26528,777,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,114165
5927,988,2007,Sedan,Yes,Diesel,1.5,4.0,Automatic,Front,Silver,4,HYUNDAI Elantra,33348
3450,1624,2009,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,Black,12,MERCEDES-BENZ E 350,67816
39750,640,2013,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Black,4,SSANGYONG REXTON,33109
4861,1104,2015,Coupe,Yes,Petrol,3,6.0,Automatic,Rear,White,12,BMW M4,39978
18817,609,2018,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,White,12,TOYOTA Camry,21784
11133,394,2014,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Black,12,TOYOTA Camry,111462
15367,584,2014,Sedan,No,Petrol,1.8,4.0,Automatic,Front,Silver,0,HYUNDAI Elantra,120297
36711,642,2012,Coupe,Yes,Petrol,2,4.0,Automatic,Front,Grey,4,HYUNDAI Genesis,47989
29504,639,2014,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,CHEVROLET Orlando,41559
8000,0,1997,Sedan,No,CNG,3.2,6.0,Automatic,Rear,Blue,4,MERCEDES-BENZ E 320,173984
11000,0,2006,Sedan,No,Petrol,2,2.0,Automatic,4x4,Grey,6,AUDI A4,139808
11290,0,2001,Jeep,Yes,Petrol,2.7,6.0,Manual,4x4,Silver,0,AUDI Allroad,130488
15524,583,2018,Sedan,No,Petrol,1.0 Turbo,3.0,Automatic,Front,Black,8,FORD Focus se,7742
16107,503,2012,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,Blue,4,TOYOTA Aqua,85749
17054,1185,2009,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,61563
18817,586,2012,Universal,No,Petrol,1.8,4.0,Variator,Front,Sky blue,8,TOYOTA Prius V,108119
6272,934,2015,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,White,12,NISSAN Altima,58802
20385,687,2010,Jeep,Yes,Petrol,1.6 Turbo,4.0,Tiptronic,4x4,Black,8,NISSAN Juke,105025
3450,1055,2013,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,Grey,12,MERCEDES-BENZ E 350,66984
16399,691,2017,Hatchback,Yes,Petrol,1.3,4.0,Automatic,Front,Black,4,HONDA FIT,49314
12560,0,2008,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,Black,4,TOYOTA Prius,154344
18660,0,2013,Hatchback,No,Petrol,1.6,4.0,Tiptronic,Front,Yellow,8,HYUNDAI Veloster remix,43745
27435,1211,2010,Sedan,Yes,Diesel,3,4.0,Automatic,Front,White,4,JAGUAR XF,101298
37125,640,2013,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,HYUNDAI Santa FE,91180
21169,0,2012,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,White,12,TOYOTA Prius,99419
4500,0,2006,Hatchback,Yes,Petrol,2.5,6.0,Automatic,Front,Yellow,4,CHRYSLER PT Cruiser,621
15681,0,2013,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,White,12,TOYOTA Aqua s,74565
17876,1195,2008,Microbus,No,Diesel,2.2 Turbo,4.0,Manual,Front,Silver,2,FORD Transit,93206
16621,750,2015,Sedan,Yes,Diesel,2,4.0,Automatic,Front,White,4,CHEVROLET Malibu,38065
28357,777,2014,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,94312
14856,639,2014,Sedan,Yes,Diesel,2,4.0,Automatic,Front,Blue,4,CHEVROLET Cruze,76957
25299,629,2015,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Silver,4,HYUNDAI Elantra,30089
14113,0,2013,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,Red,6,TOYOTA Aqua,64623
31449,911,2010,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,Grey,4,HYUNDAI Santa FE,75374
5331,0,2000,Hatchback,No,Petrol,1.5,4.0,Automatic,4x4,White,2,NISSAN Rasheen,115575
28539,0,2009,Jeep,Yes,Petrol,4.8,8.0,Tiptronic,4x4,Black,12,BMW X5,84506
55901,971,2016,Jeep,Yes,Diesel,2.2,4.0,Automatic,Front,Silver,4,SSANGYONG REXTON,62137
10976,0,2008,Sedan,Yes,Petrol,2.0 Turbo,4.0,Tiptronic,4x4,Grey,8,AUDI A4 B7,140430
51373,891,2016,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,HYUNDAI Santa FE,69488
50178,0,2014,Coupe,Yes,Petrol,2.0 Turbo,4.0,Tiptronic,Rear,Black,10,BMW 428,43496
15994,2156,2002,Coupe,Yes,Petrol,2.6,6.0,Automatic,Rear,White,8,MERCEDES-BENZ CLK 240,73943
6899,874,2013,Hatchback,No,Petrol,1,4.0,Tiptronic,Front,Red,8,VOLKSWAGEN UP,4918
7213,0,2005,Sedan,No,Petrol,1.5,4.0,Variator,Front,Silver,0,NISSAN Note,106525
7370,0,2001,Hatchback,No,Petrol,1.3,4.0,Automatic,Front,Silver,4,HONDA FIT,59030
5959,394,2014,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Black,12,TOYOTA Camry,0
38574,934,2015,Universal,Yes,LPG,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,82220
10976,746,2009,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,Silver,10,TOYOTA Prius,124605
8781,0,2007,Sedan,No,Petrol,2,4.0,Automatic,Front,Green,2,MITSUBISHI Lancer,122286
26971,1055,2013,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,4x4,Grey,10,MERCEDES-BENZ C 350,66611
18669,862,2011,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,40740
4547,0,1998,Sedan,No,Petrol,0.9,4.0,Manual,Front,Green,0,FIAT Seicento fiat 600,93827
4547,475,2012,Hatchback,Yes,Hybrid,1.4,4.0,Automatic,Front,Blue,0,CHEVROLET Volt,100780
29793,1077,2019,Jeep,Yes,Petrol,2,4.0,Automatic,Front,White,12,TOYOTA CHR,2691
58018,1079,2018,Jeep,Yes,Diesel,2,4.0,Automatic,Front,White,4,HYUNDAI Santa FE,10716
2200,0,1968,Jeep,Yes,CNG,2.4,4.0,Manual,4x4,Black,10,UAZ 31514,1334384061
7997,1091,2016,Jeep,Yes,Petrol,2.5,4.0,Automatic,4x4,Black,12,TOYOTA RAV 4,59504
26657,0,2013,Jeep,No,Petrol,1.6 Turbo,4.0,Manual,Front,Black,8,NISSAN Juke nismo,42750
20266,531,2012,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Grey,4,HYUNDAI Elantra,83121
5175,1172,2011,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,White,12,MERCEDES-BENZ E 350,87579
50805,1327,2018,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Grey,0,MAZDA Mazda 6,33105
1725,1017,2017,Sedan,Yes,Petrol,2,4.0,Automatic,Front,White,12,HYUNDAI Elantra,29772
16935,0,2010,Hatchback,Yes,Hybrid,1.8,4.0,Variator,Front,Grey,12,TOYOTA Prius,121789
17249,0,2006,Jeep,Yes,Petrol,3.6,6.0,Tiptronic,4x4,Black,12,VOLKSWAGEN Touareg,96445
18817,781,2012,Sedan,No,Petrol,2.5,4.0,Tiptronic,Front,Grey,12,TOYOTA Camry,91963
9500,0,2010,Sedan,No,LPG,1.8,4.0,Automatic,Front,Carnelian red,8,TOYOTA Corolla,86992
40769,0,2018,Jeep,No,Petrol,1.6,4.0,Manual,4x4,White,6,SUZUKI Vitara,30199
14269,1053,2014,Sedan,Yes,Petrol,3.5,6.0,Automatic,Front,Grey,12,TOYOTA Sienna,0
39201,0,2015,Coupe,Yes,Petrol,3.0 Turbo,6.0,Tiptronic,Rear,Black,12,BMW 435,34797
17249,0,2013,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,Silver,12,TOYOTA Prius C 2013,68351
2800,0,1993,Hatchback,No,Diesel,1.9 Turbo,4.0,Manual,Front,Green,4,VOLKSWAGEN Golf,147625
17562,1356,2014,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,Black,0,LEXUS GX 470,90856
4861,1058,2012,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,Black,12,MERCEDES-BENZ E 350,79661
9408,919,2012,Jeep,Yes,Diesel,3,6.0,Automatic,4x4,Grey,0,BMW X5,92907
3293,645,2011,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,Silver,0,LEXUS CT 200h,139353
2274,394,2014,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,Green,12,TOYOTA Camry,79995
48998,765,2015,Jeep,Yes,Diesel,2,4.0,Automatic,Front,White,4,HYUNDAI Santa FE,55196
32929,1172,2011,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,4x4,Black,12,MERCEDES-BENZ E 350 4 matic,67108
14454,583,2011,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Silver,4,HYUNDAI Elantra,98666
10036,0,2007,Sedan,No,Petrol,1,3.0,Automatic,Front,Silver,4,TOYOTA Vitz,690412
1019,1104,2015,Jeep,Yes,Diesel,3,6.0,Automatic,4x4,Black,0,BMW X5,122170
15053,749,2014,Sedan,No,Petrol,2.4,4.0,Automatic,Front,Black,0,TOYOTA Camry,0
46251,1249,2017,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,Grey,4,HYUNDAI H1,51660
6586,0,1999,Jeep,No,CNG,2,4.0,Automatic,4x4,White,4,MITSUBISHI Pajero IO,94448
13172,521,2011,Sedan,Yes,Petrol,1.4 Turbo,4.0,Automatic,Front,Red,12,CHEVROLET Cruze RS,83885
15681,761,2010,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,Black,4,TOYOTA Prius,246560
11604,0,2001,Sedan,Yes,Diesel,2.7 Turbo,5.0,Tiptronic,Rear,Black,8,MERCEDES-BENZ C 270,211266
6743,961,2009,Sedan,Yes,Diesel,2,4.0,Automatic,Front,Black,4,CHEVROLET Cruze,39938
7213,1163,2010,Hatchback,No,Petrol,1.0 Turbo,4.0,Automatic,Front,Black,8,TOYOTA Vitz,82642
3763,0,1994,Coupe,No,Petrol,1.6,4.0,Manual,Rear,Red,2,BMW 316,162799
31361,1172,2011,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,4x4,Silver,12,MERCEDES-BENZ E 350 AMG,63380
17249,642,2012,Sedan,Yes,Petrol,2,4.0,Tiptronic,Front,White,12,HYUNDAI Sonata,74863
24462,779,2013,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Black,10,TOYOTA Camry,61640
16308,531,2012,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,Silver,4,HYUNDAI Elantra,102709
39201,517,2014,Sedan,Yes,Hybrid,3.5,6.0,Automatic,4x4,Black,12,TOYOTA Highlander,103496
30282,770,2016,Jeep,Yes,Diesel,1.7,4.0,Automatic,Front,Silver,4,HYUNDAI Tucson,96934
1411,751,2013,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,Blue,12,KIA Optima,147810
4704,0,2001,Sedan,Yes,LPG,1.8 Turbo,4.0,Manual,Front,Grey,0,VOLKSWAGEN Passat,0
2587,382,2015,Sedan,Yes,Hybrid,2,4.0,Automatic,Front,Black,0,FORD Fusion,55175
11290,531,2012,Sedan,No,Petrol,1.6,4.0,Automatic,Front,Black,8,NISSAN Versa,7456
6899,0,2000,Universal,No,Petrol,1.6,4.0,Manual,Front,Golden,0,OPEL Vectra,8078
10349,878,2009,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,Grey,12,CHEVROLET Cruze,32933
39750,831,2017,Jeep,Yes,Diesel,1.6,4.0,Automatic,Front,Red,4,SSANGYONG Actyon,29866
28927,707,2011,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Grey,4,HYUNDAI Santa FE,75547
5018,0,1999,Hatchback,No,Petrol,1.8,4.0,Manual,Rear,Beige,6,BMW 318,186411
10036,0,2008,Jeep,Yes,Hybrid,2.3,4.0,Automatic,4x4,Blue,6,FORD Escape HYBRID,194862
23834,1141,2009,Microbus,No,Diesel,2.4 Turbo,4.0,Manual,Rear,Yellow,2,FORD Transit,0
52066,1091,2016,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,Black,4,CHEVROLET Impala,38982
12858,585,2013,Hatchback,No,Petrol,1.8,4.0,Automatic,Front,Black,8,HYUNDAI Elantra,65865
3293,1017,2017,Sedan,Yes,Petrol,2,4.0,Automatic,Front,Blue,12,HYUNDAI Elantra,85747
10036,639,2014,Sedan,Yes,LPG,2,4.0,Automatic,Front,Silver,4,HYUNDAI Sonata,262034
21326,0,2014,Sedan,Yes,Petrol,1.6 Turbo,4.0,Automatic,Front,White,4,PEUGEOT 508,45981
5959,0,2003,Goods wagon,No,CNG,2.0 Turbo,4.0,Tiptronic,4x4,Silver,0,SUBARU Forester,124274
5645,810,2016,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,Grey,12,NISSAN Sentra,32390
16621,0,2010,Hatchback,No,Hybrid,1.8,4.0,Variator,Front,White,6,TOYOTA Prius,95691
38260,1202,2017,Jeep,No,Petrol,2.4,4.0,Tiptronic,Front,Silver,12,HYUNDAI Santa FE,30447
17719,781,2012,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,White,4,HYUNDAI H1,32684
30082,765,2015,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Brown,4,CHEVROLET Orlando,34696
23521,642,2012,Jeep,Yes,Petrol,2.0 Turbo,4.0,Automatic,Front,White,12,VOLKSWAGEN Tiguan,93454
3136,1053,2014,Sedan,Yes,Petrol,3.5,6.0,Automatic,Front,White,12,NISSAN Maxima,93673
16621,0,2005,Jeep,Yes,CNG,3.2,6.0,Tiptronic,4x4,Silver,10,VOLKSWAGEN Touareg,86992
16151,862,2011,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,Silver,4,HYUNDAI H1,41381
8781,397,2016,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,White,12,TOYOTA Prius,62980
9408,0,2001,Sedan,Yes,Diesel,2.0 Turbo,4.0,Manual,Rear,Silver,10,BMW 520,0
4861,639,2014,Jeep,Yes,Petrol,2,4.0,Automatic,4x4,White,0,SUBARU XV,146767
47042,891,2016,Jeep,Yes,Petrol,2,4.0,Automatic,4x4,Black,0,AUDI Q5,41714
26500,924,2017,Jeep,No,Petrol,1.8,4.0,Automatic,4x4,Black,8,HONDA Hr-v EX,11937
7850,961,2009,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Black,4,CHEVROLET Captiva,45073
13172,0,2013,Hatchback,No,Hybrid,1.3,4.0,Variator,Front,Silver,6,HONDA Insight,85749
13172,0,2010,Sedan,No,Petrol,2.5,4.0,Automatic,Front,Red,6,FORD Fusion,0
18817,586,2012,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,Grey,0,TOYOTA Prius,122795
12858,586,2012,Sedan,No,Petrol,1.8,4.0,Automatic,Front,Black,6,HYUNDAI Elantra,97431
18817,0,2007,Sedan,Yes,Petrol,3.5,6.0,Tiptronic,4x4,White,8,MERCEDES-BENZ E 350,133595
18817,0,2007,Minivan,No,Diesel,2.2 Turbo,4.0,Manual,Rear,White,2,MERCEDES-BENZ Vito 111 CDI,13673
14897,584,2014,Hatchback,No,Petrol,1.8,4.0,Automatic,Front,Grey,12,SCION xD,47846
29774,639,2014,Jeep,Yes,Diesel,2,4.0,Automatic,Front,Silver,4,HYUNDAI Tucson,101267
29793,1053,2014,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,Black,12,MERCEDES-BENZ E 350,136099
34497,1058,2012,Jeep,Yes,Petrol,3.5,6.0,Tiptronic,Front,Grey,10,LEXUS RX 350,108367
20385,779,2013,Sedan,Yes,Petrol,2.5,4.0,Tiptronic,Front,Black,12,TOYOTA Camry,59030
12544,650,2016,Sedan,No,Petrol,1.4,4.0,Automatic,Front,Grey,0,CHEVROLET Cruze,74384
6743,1099,2010,Sedan,Yes,LPG,2.7,4.0,Automatic,Front,Black,4,HYUNDAI Grandeur,41010
6272,0,2000,Goods wagon,No,Diesel,2.0 Turbo,4.0,Manual,Front,Silver,2,OPEL Astra,0
35752,0,2011,Cabriolet,Yes,Petrol,3.7,6.0,Tiptronic,Rear,Grey,8,INFINITI G37,57663
